date_start,date_end,place,latitude,longitude
1177-07-20,1177-07-20,Kloster S. Trinità (zu Brondolo) im Gebiet von Venedig
1169-02-01,1169-02-01,Wallhausen
1178-07-31,1178-07-31,Arles
1177-09-01,1177-09-30,Romagna
1177-08-27,1177-08-27,im Dogenpalast zu Venedig,45.5833, 12.5667
1169-12-25,1169-12-25,Speyer,49.3167, 8.4333
1169-08-15,1169-08-15,Aachen,50.7667, 6.1
1178-06-14,1178-06-14,Turin,45.0667, 7.6667
1174-01-01,1174-12-31,(bei Alessandria)
1175-04-16,1175-04-16,bei Casteggio und Montebello
1177-09-01,1177-09-30,Venedig,45.5833, 12.5667
1178-09-01,1178-09-30,Besançon 
1180-06-25,1180-06-25,Tusculum
1172-08-01,1172-08-31,Polen
1177-02-01,1177-02-28,Italien (vielleicht Candelara bei Pesaro)
1170-03-19,1170-03-19,Leibnitz
1174-02-01,1174-02-28,Merseburg,51.3667, 12
1179-09-01,1179-09-30,Augsburg,48.35, 10.9
1173-02-01,1173-02-28,Matelica
1172-12-06,1172-12-06,Würzburg,49.8, 9.9333
1174-01-01,1174-01-31,(Nordhausen)
1179-06-12,1179-06-12,Waldsassen
1175-02-07,1175-02-07,S. Cassiano bei Imola
1177-06-01,1177-06-30,Venedig,45.5833, 12.5667
1174-10-01,1174-10-31,bei Alessandria
1175-08-21,1175-08-21,Pavia,45.1167, 9.1333
1178-07-14,1178-07-14,in der Burg Briançon im Gebiet von Embrun
1168-04-01,1168-04-30,
1176-09-21,1176-09-21,Fermo
1168-10-14,1168-10-14,Rouen
1180-10-09,1180-10-09,Altenburg,50.9833, 12.45
1179-09-15,1179-09-15,Augsburg,48.35, 10.9
1171-11-23,1171-11-23,Goslar,51.9167, 10.4167
1179-04-01,1179-04-30,Straßburg,48.5833, 7.75
1168-04-24,1168-04-24,Lodi,45.3167, 9.5
1177-07-21,1177-07-21,Venedig,45.5833, 12.5667
1173-06-19,1173-06-19,Worms,49.6333, 8.35
1179-09-29,1179-09-29,Pioraco bei Camerino
1168-06-01,1168-06-30,(Würzburg),49.8, 9.9333
1176-11-01,1176-11-30,(Anagni)
1180-07-25,1180-07-25,Sachsen,52.8333, 10
1177-01-22,1177-01-22,Ravenna,44.4167, 11.9833
1179-08-17,1179-08-17,auf dem Hoftag zu Kayna
1176-12-12,1176-12-12,Kloster Sant' Agata in der Vorstadt zu Cremona
1178-02-01,1178-02-01,Sarzana — Berge von Lavagna
1178-01-26,1178-01-26,Pisa,43.4167, 10.7167
1178-12-25,1178-12-25,Würzburg,49.8, 9.9333
1179-07-01,1179-07-31,Naumburg oder Neuenburg (irrig: 
1177-01-01,1177-01-31,(Ravenna),44.4167, 11.9833
1176-06-01,1176-06-30,Pavia,45.1167, 9.1333
1172-03-01,1172-03-31,bei Bologna
1173-06-07,1173-06-07,Frankfurt,50.1, 8.6833
1168-09-14,1168-09-14,Besançon,47.2333, 6.0333
1170-05-24,1170-05-24,Regensburg,49.0167, 12.1
1178-05-09,1178-05-09,(Colmar)
1177-09-01,1177-09-30,(Venedig),45.5833, 12.5667
1174-02-13,1174-02-13,Foligno,42.95, 12.7
1171-02-01,1171-02-28,zwischen Toul und Vaucouleurs 
1174-10-01,1174-10-31,(Turin)
1171-09-01,1171-09-30,Nimwegen 
1173-04-15,1173-04-15,Goslar,51.9167, 10.4167
1178-08-18,1178-08-18,Vienne,48.2167, 16.3667
1176-11-01,1176-11-30,(Anagni)
1170-01-01,1170-12-31,(vielleicht auf dem Hoftag zu Besançon)
1170-07-25,1170-07-25,Frankfurt,50.1, 8.6833
1180-02-02,1180-02-02,—
1170-02-16,1170-02-16,Salzburg,47.8, 13.05
1178-10-12,1178-10-12,Oberehnheim/Obernai
1172-07-01,1172-07-31,Merseburg,51.3667, 12
1172-04-22,1172-04-22,Würzburg,49.8, 9.9333
1170-01-26,1170-01-26,Würzburg,49.8, 9.9333
1174-03-24,1174-03-24,Aachen,50.7667, 6.1
1180-04-01,1180-04-30,(Gelnhausen),50.2, 9.1833
1177-10-01,1177-10-31,Bertinoro
1168-06-01,1168-06-30,Lucca,43.8333, 10.2167
1177-12-03,1177-12-03,Castel Casarolo in der Grafschaft Osimo
1172-03-06,1172-03-06,Siena,43.3167, 11.3167
1178-02-06,1178-02-06,Venedig,45.5833, 12.5667
1168-03-10,1168-03-10,Tal von Maurienne
1170-03-29,1170-03-29,Garsten oder Windischgarsten
1177-08-28,1177-08-28,Venedig,45.5833, 12.5667
1178-06-23,1178-06-23,in der Pfalz des Kaisers zu Turin
1184-08-02,1184-08-02,Trifels
1174-12-21,1174-12-21,bei der Belagerung von Roboreto (Alessandria) im Bistum Pavia
1177-11-24,1177-11-24,San Vitale
1170-06-21,1170-06-21,Erfurt,50.9667, 11.05
1172-02-19,1172-02-19,Salzburg,47.8, 13.05
1178-01-31,1178-01-31,Pisa,43.4167, 10.7167
1177-05-24,1177-05-24,S. Maria in Portu bei Ravenna
1173-11-21,1173-11-21,Würzburg,49.8, 9.9333
1178-06-21,1178-06-21,Kassel
1174-01-01,1174-01-31,Nordhausen,51.5167, 10.8
1180-04-01,1180-04-30,Sinzig,50.55, 7.25
1178-09-01,1178-09-30,Authoisson 
1177-12-04,1177-12-04,Osimo
1170-06-01,1170-06-30,Erfurt 
1177-09-18,1177-09-18,Venedig — Ravenna
1172-07-01,1172-07-31,Lucca,43.8333, 10.2167
1177-12-01,1177-12-31,im Tal von Spoleto
1172-07-01,1172-07-31,—
1180-09-08,1180-09-08,—
1178-06-13,1178-06-13,(Appiano)
1173-03-04,1173-03-04,Basel,47.55, 7.6
1177-01-01,1177-01-31,(Piacenza?)
1172-01-01,1172-01-31,bei Alessandria am Tanaro
1172-02-29,1172-02-29,Passau,48.5833, 13.4667
1177-09-18,1177-09-18,Venedig,45.5833, 12.5667
1184-07-06,1184-07-06,Regensburg,49.0167, 12.1
1172-03-06,1172-03-06,(Siena)
1174-07-13,1174-07-13,Donauwörth,48.7333, 10.8
1175-01-01,1175-12-31,auf dem Kreuzzug nach Konstantinopel
1180-01-06,1180-01-06,Würzburg,49.8, 9.9333
1176-05-29,1176-05-29,Como,45.8, 9.0833
1180-04-01,1180-04-01,Gelnhausen,50.2, 9.1833
1179-09-16,1179-09-16,Augsburg,48.35, 10.9
1178-07-08,1178-07-08,Tusculum
1177-03-22,1177-03-22,Cuccurano
1177-08-22,1177-08-22,(im Dogenpalast zu) Venedig
1176-11-06,1176-11-06,(Anagni)
1177-08-01,1177-08-01,(Venedig),45.5833, 12.5667
1177-07-23,1177-07-23,Chioggia — S. Nicolo am Lido zu Venedig
1169-02-02,1169-02-02,Wallhausen
1168-03-10,1168-03-10,Burgund — Besançon
1171-06-24,1171-06-24,Köln,50.9333, 6.95
1178-02-14,1178-02-14,Savona (?) — Nizza (?) — Grasse (?) — Fréjus (?) — Genua
1173-02-20,1173-02-20,Lenzburg
1177-07-01,1177-07-31,Cesena,44.15, 12.25
1175-08-27,1175-08-27,Pavia,45.1167, 9.1333
1173-07-02,1173-07-02,Speyer,49.3167, 8.4333
1177-01-20,1177-01-20,(Venedig),45.5833, 12.5667
1174-10-25,1174-10-25,Belforte (Monferrato?)
1176-12-25,1176-12-25,(Modena)
1177-08-14,1177-08-14,Venedig,45.5833, 12.5667
1168-03-15,1168-03-15,Basel,47.55, 7.6
1168-06-29,1168-06-29,(Würzburg),49.8, 9.9333
1176-05-12,1176-05-12,bei Serravalle im Bleniotal
1170-03-19,1170-03-19,Veroli,41.6833, 13.4333
1177-08-09,1177-08-09,am Rialto zu Venedig
1169-05-01,1169-05-31,Zuylen bei Utrecht
1179-05-27,1179-05-27,Konstanz,47.6667, 9.1667
1168-11-01,1168-11-01,—
1176-05-01,1176-05-31,Pavia — Como
1179-08-01,1179-08-31,—
1172-03-19,1172-03-19,Siena,43.3167, 11.3167
1171-05-01,1171-05-01,Giengen
1170-03-19,1170-03-19,Leibnitz
1172-12-01,1172-12-31,südliche Toskana — Gebiet von Rom
1171-03-08,1171-03-08,S. Trond (Sint-Truiden)
1174-02-01,1174-02-28,Tilleda in Thüringen 
1170-02-02,1170-02-02,Nürnberg,49.45, 11.0667
1178-06-15,1178-06-15,in der Pfalz zu Turin
1178-01-20,1178-01-20,in der Pfalz der Burg zu San Miniato
1179-06-29,1179-06-29,Magedeburg
1177-08-27,1177-08-27,Venedig,45.5833, 12.5667
1180-08-18,1180-08-18,bei Halberstadt
1178-10-01,1178-10-01,Pontarlier
1177-08-24,1177-08-24,Venedig,45.5833, 12.5667
1171-09-01,1171-09-30,Nimwegen,51.8333, 5.8667
1168-04-01,1168-04-30,Albano
1178-07-31,1178-07-31,Arles
1179-07-24,1179-07-24,zwischen Cerro und la Còsina unweit Faenza
1178-11-11,1178-11-11,(wohl Speyer)
1168-03-10,1168-03-10,Genf,46.2167, 6.15
1170-06-28,1170-06-28,(Mengen)
1177-08-01,1177-08-01,im Palast des Patriarchen von Grado in Venedig
1176-11-12,1176-11-12,Westminster,51.500278, -0.127778
1173-04-01,1173-04-01,bei Ancona
1177-03-16,1177-03-16,Cuccurano
1176-01-01,1176-12-31,(vielleicht Pavia)
1176-01-01,1176-12-31,(in Italien)
1172-10-14,1172-10-14,Neuenburg (an der Unstrut)
1180-05-01,1180-05-31,Sinzig,50.55, 7.25
1178-10-03,1178-10-03,Baume-les-Dames
1169-11-06,1169-11-06,Köln,50.9333, 6.95
1178-01-03,1178-01-03,—
1179-06-01,1179-06-30,Eger,49.7474848, 13.3776036
1172-02-21,1172-02-21,(Salzburg),47.8, 13.05
1175-04-18,1175-04-18,bei Casteggio und Montebello — Pavia
1175-05-21,1175-05-21,Pavia,45.1167, 9.1333
1175-04-13,1175-04-13,S. Giulietta 
1171-02-05,1171-02-05,in der Pfalz Kaiserslautern 
1169-01-01,1169-01-31,(—)
1172-06-27,1172-06-27,—
1170-01-05,1170-01-05,Frankfurt,50.1, 8.6833
1172-02-01,1172-02-28,Borgo S. Genesio
1180-01-01,1180-01-31,Würzburg im Gau Heidingsfeld 
1177-12-17,1177-12-17,Assisi
1177-08-17,1177-08-17,im Dogenpalast zu Venedig,45.5833, 12.5667
1177-01-03,1177-01-03,Assisi
1179-04-06,1179-04-06,Hagenau,48.8167, 7.7833
1173-03-01,1173-03-31,Baume-les-Dames 
1168-05-19,1168-05-19,"(Pfingsten), —"
1168-07-23,1168-07-23,(—)
1168-06-01,1168-06-30,(Würzburg),49.8, 9.9333
1169-09-01,1169-09-30,Ulm,48.4, 10
1175-04-11,1175-04-11,bei Alessandria
1168-11-26,1168-11-26,Worms,49.6333, 8.35
1177-01-20,1177-01-20,(Venedig),45.5833, 12.5667
1176-01-01,1176-01-31,in der Burg des Kaisers zu Ivrea 
1174-03-31,1174-03-31,Aachen,50.7667, 6.1
1180-08-07,1180-08-07,Lichtenberg
1177-08-01,1177-08-31,Venedig,45.5833, 12.5667
1177-08-22,1177-08-22,im Dogenpalast zu Venedig,45.5833, 12.5667
1174-05-23,1174-05-23,Kaiserslautern,49.45, 7.7833
1177-05-11,1177-05-11,Ravenna,44.4167, 11.9833
1170-01-01,1170-01-01,Frankfurt,50.1, 8.6833
1179-12-14,1179-12-14,Ulm,48.4, 10
1177-01-01,1177-01-31,(Piacenza?)
1177-12-20,1177-12-20,Assisi
1177-09-17,1177-09-17,(Venedig),45.5833, 12.5667
1172-03-26,1172-03-26,Worms,49.6333, 8.35
1177-09-03,1177-09-03,(Venedig),45.5833, 12.5667
1171-02-05,1171-02-05,Kaiserslautern,49.45, 7.7833
1174-09-01,1174-09-30,(Augsburg),48.35, 10.9
1168-12-06,1168-12-06,(—)
1172-12-01,1172-12-31,Nürnberg,49.45, 11.0667
1169-02-05,1169-02-05,Wallhausen
1169-01-20,1169-01-20,Heiligenstadt,51.3833, 10.15
1175-04-16,1175-04-16,im Gebiet von Pavia auf dem Felde bei Montebello
1171-08-15,1171-08-15,Berenstein bei Aachen 
1174-12-19,1174-12-19,bei der Belagerung von Roboreto (Alessandria) im Bistum Pavia
1177-03-13,1177-03-13,Fiorenzuola
1170-01-01,1170-12-31,(in Burgund)
1180-09-16,1180-09-16,(Altenburg)
1180-09-16,1180-09-16,Altenburg,50.9833, 12.45
1178-10-11,1178-10-11,Hagenau,48.8167, 7.7833
1174-05-09,1174-05-09,Sinzig,50.55, 7.25
1179-05-27,1179-05-27,Konstanz 
1172-01-01,1172-01-31,Genua,44.4167, 8.95
1178-10-01,1178-10-31,Speyer,49.3167, 8.4333
1177-05-31,1177-05-31,im Kloster S. Giacomo zu Volano im Erzbistum Ravenna
1169-04-20,1169-04-20,Elsaß
1178-07-18,1178-07-18,in der Pfalz zu Gap
1178-10-12,1178-10-12,Oberehnheim/Obernai
1178-09-01,1178-09-30,am Hof (des Erzbischofs) zu Besançon
1171-05-11,1171-05-11,Donauwörth,48.7333, 10.8
1170-01-01,1170-12-31,Givors 
1177-08-29,1177-08-29,Venedig,45.5833, 12.5667
1177-08-01,1177-08-01,(Venedig),45.5833, 12.5667
1174-01-01,1174-12-31,bei Alessandria
1168-12-25,1168-12-25,Elsaß
1170-01-01,1170-12-31,(Burgund)
1175-12-25,1175-12-25,Lombardei (wohl Pavia)
1172-01-01,1172-12-31,Castelfiorentino
1175-03-17,1175-03-17,Imola,44.3667, 11.7167
1179-10-01,1179-10-31,Gubbio
1177-02-24,1177-02-24,Burg Candelara bei Pesaro
1177-07-26,1177-07-26,Venedig,45.5833, 12.5667
1176-05-12,1176-05-12,Como,45.8, 9.0833
1175-05-01,1175-05-31,Pavia,45.1167, 9.1333
1179-07-29,1179-07-29,Erfurt,50.9667, 11.05
1174-05-12,1174-05-12,Cochem
1175-03-23,1175-03-23,Piacenza,44.8833, 9.5833
1178-08-20,1178-08-20,Lyon an der Rhône
1178-10-12,1178-10-12,(Oberehnheim?)
1174-03-03,1174-03-03,(Quedlinburg)
1172-02-19,1172-02-19,(Salzburg),47.8, 13.05
1175-10-10,1175-10-10,—
1176-06-02,1176-06-02,S. Maria di Pomposa
1170-07-25,1170-07-25,Gelnhausen,50.2, 9.1833
1169-08-01,1169-08-31,Salzburghofen (Freilassing)
1177-08-20,1177-08-20,im Dogenpalast zu Venedig,45.5833, 12.5667
1172-09-01,1172-09-30,Lucca,43.8333, 10.2167
1178-06-14,1178-06-14,in der Pfalz zu Turin
1178-08-14,1178-08-14,(Roussillon)
1173-05-07,1173-05-07,Goslar,51.9167, 10.4167
1173-05-04,1173-05-04,Goslar,51.9167, 10.4167
1172-07-01,1172-07-31,Erfurt 
1172-08-04,1172-08-04,Borgo S. Genesio
1173-05-15,1173-05-15,Goslar,51.9167, 10.4167
1172-12-25,1172-12-25,Augsburg,48.35, 10.9
1175-04-23,1175-04-23,Pavia,45.1167, 9.1333
1176-07-29,1176-07-29,S. Salvatore bei Pavia,45.1167, 9.1333
1179-05-12,1179-05-12,Augsburg,48.35, 10.9
1178-03-12,1178-03-12,Rom,41.9667, 12.6667
1179-06-24,1179-06-24,Magdeburg,52.1333, 11.6167
1177-08-24,1177-08-24,S. Marco in Venedig
1175-07-01,1175-07-31,Pavia,45.1167, 9.1333
1179-08-23,1179-08-23,Altenburg,50.9833, 12.45
1170-06-01,1170-06-30,(Köln),50.9333, 6.95
1178-04-02,1178-04-02,Rom,41.9667, 12.6667
1175-05-30,1175-05-30,Rimini,44.05, 12.5667
1178-08-06,1178-08-06,Montélimar
1177-01-22,1177-01-22,im Kloster Sant'Anastasio zu Mordano
1174-09-02,1174-09-02,Basel,47.55, 7.6
1180-01-16,1180-01-16,auf dem feierlichen Hoftag zu Würzburg
1163-05-01,1163-05-31,Augsburg - 
1178-01-01,1178-07-31,Monte Albano — Viterbo
1173-04-12,1173-04-12,Anagni,41.7333, 13.1667
1180-04-01,1180-04-30,Gelnhausen,50.2, 9.1833
1176-12-13,1176-12-13,bei Modena
1174-09-28,1174-09-28,Susa
1177-09-18,1177-09-18,Ravenna,44.4167, 11.9833
1177-12-25,1177-12-25,Pavia (richtig wohl: Assisi)
1178-10-31,1178-10-31,Speyer,49.3167, 8.4333
1178-07-30,1178-07-30,in der Pfalz zu Arles
1179-08-23,1179-08-23,Altenburg,50.9833, 12.45
1177-09-02,1177-09-02,Venedig,45.5833, 12.5667
1171-11-27,1171-11-27,Naumburg
1177-02-01,1177-02-28,Sirolo
1172-03-28,1172-03-28,(Siena)
1178-07-12,1178-07-12,Bussoleno bei Susa
1178-08-01,1178-08-31,S. Gilles (-du-Gard)
1171-10-12,1171-10-12,Aachen,50.7667, 6.1
1177-07-01,1177-07-31,(Venedig),45.5833, 12.5667
1178-09-06,1178-09-06,Dôle,47.0833, 5.5
1176-12-03,1176-12-03,Reggio
1178-08-09,1178-08-09,Valence,39.4667, -0.3667
1180-11-11,1180-11-11,Gebiet von Goslar
1180-06-24,1180-06-24,Regensburg,49.0167, 12.1
1180-11-15,1180-11-15,Erfurt,50.9667, 11.05
1171-07-01,1171-07-31,Aachen,50.7667, 6.1
1179-01-24,1179-01-24,Worms,49.6333, 8.35
1177-08-19,1177-08-19,im Dogenpalast zu Venedig,45.5833, 12.5667
1179-05-03,1179-05-03,Lateran,41.9667, 12.6667
1176-02-01,1176-02-28,Pavia,45.1167, 9.1333
1173-05-18,1173-05-18,Verona,45.4167, 11.0333
1168-06-01,1168-06-01,Frankfurt,50.1, 8.6833
1170-06-24,1170-06-24,(Erfurt)
1169-06-18,1169-06-18,—
1179-06-01,1179-06-30,auf dem 
1176-02-01,1176-02-28,Pavia,45.1167, 9.1333
0172-08-16,0172-08-16,Ventrignano
1175-11-01,1175-11-30,Pavia und bei Alessandria
1178-07-07,1178-07-07,in der Pfalz des Kaisers zu Turin
1180-04-01,1180-04-30,Gelnhausen im Mainzer Gebiet
1180-04-20,1180-04-20,Worms,49.6333, 8.35
1179-06-01,1179-06-30,Castrocaro — Rimini
1178-08-08,1178-08-08,Valence,39.4667, -0.3667
1177-09-01,1177-09-30,Venedig,45.5833, 12.5667
1177-12-31,1177-12-31,Agello
1170-07-01,1170-07-31,Goslar,51.9167, 10.4167
1178-07-26,1178-07-26,Arles
1178-03-09,1178-03-09,Pavia,45.1167, 9.1333
1172-05-23,1172-05-23,Pisa 
1170-06-23,1170-06-23,Erfurt,50.9667, 11.05
1180-02-02,1180-02-02,in der Burg Montefiascone
1178-10-01,1178-10-01,Pontarlier 
1173-12-25,1173-12-25,Erfurt,50.9667, 11.05
1177-08-14,1177-08-14,(wohl Gaibana bei Rovigo) 
1177-06-01,1177-06-30,Venedig,45.5833, 12.5667
1177-07-01,1177-07-31,Cesena (
1177-08-18,1177-08-18,am Rialto zu Venedig
1172-05-01,1172-05-31,Mainz,47.8333, 11.9667
1174-08-01,1174-08-31,Weißenburg (im Elsaß)
1178-07-01,1178-07-31,in der Pfalz zu Arles 
1176-11-01,1176-11-30,(Pavia),45.1167, 9.1333
1176-10-21,1176-10-21,(Pavia),45.1167, 9.1333
1168-07-10,1168-07-10,Würzburg,49.8, 9.9333
1177-08-03,1177-08-03,Venedig,45.5833, 12.5667
1179-05-09,1179-05-09,im Gebiet von Basel zu Colmar
1170-03-03,1170-03-03,Friesach
1172-02-03,1172-02-03,Pisa,43.4167, 10.7167
1169-02-01,1169-02-01,Wallhausen
1170-01-01,1170-01-01,Frankfurt,50.1, 8.6833
1170-02-22,1170-02-22,Salzburg,47.8, 13.05
1180-01-01,1180-12-31,im Haus des Henri de la Rue-Poitune zu Besançon
1178-08-04,1178-08-04,"Orange, Montélimar"
1179-04-01,1179-04-01,Selz,48.8950622, 8.107778
1180-10-09,1180-10-09,Altenburg,50.9833, 12.45
1174-06-24,1174-06-24,Regensburg,49.0167, 12.1
1179-06-29,1179-06-29,auf dem feierlichen Hoftag zu Magdeburg
1179-06-01,1179-06-30,(Magdeburg)
1177-10-07,1177-10-07,Ravenna — Cesena
1178-03-15,1178-03-15,Lateran,41.9667, 12.6667
1178-09-15,1178-09-15,Besançon,47.2333, 6.0333
1165-08-08,1165-08-08,Metz,49.1167, 6.1833
1173-05-29,1173-05-29,Fulda,50.5521486, 9.676511
1177-08-21,1177-08-21,im Dogenpalast zu Venedig,45.5833, 12.5667
1170-06-24,1170-06-24,Erfurt,50.9667, 11.05
1172-12-01,1172-12-31,bei Tusculum
1171-09-01,1171-09-30,(Lüttich — Aachen)
1179-08-01,1179-08-31,Sachsen,52.8333, 10
1171-09-01,1171-09-30,Nimwegen 
1177-05-24,1177-05-24,S. Maria in Portu (bei Ravenna)
1179-08-17,1179-08-17,auf dem Hoftag zu Kayna
1173-12-03,1173-12-03,Worms,49.6333, 8.35
1172-07-21,1172-07-21,Altenburg,50.9833, 12.45
1178-02-01,1178-02-01,Pisa,43.4167, 10.7167
1174-07-08,1174-07-08,am Rhein im Lager gegen die Reichsrebellen
1177-01-01,1177-12-31,(Gavi)
